unit_id,unit_code,canonical_name,organization_type,unit_level,source_ref,valid_from,valid_to,registry_version,qa_confidence
892,BQP_BCH_HCM_BT,Ban Chỉ huy Quân sự Bình Thạnh - Thành phố Hồ Chí Minh,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
893,BQP_BCH_HCM_TB,Ban Chỉ huy Quân sự Tân Bình - Thành phố Hồ Chí Minh,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
894,BQP_BCH_HCM_GV,Ban Chỉ huy Quân sự Gò Vấp - Thành phố Hồ Chí Minh,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
895,BQP_BCH_HCM_BC,Ban Chỉ huy Quân sự Bình Chánh - Thành phố Hồ Chí Minh,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
896,BQP_BCH_HCM_HM,Ban Chỉ huy Quân sự Hóc Môn - Thành phố Hồ Chí Minh,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
897,BQP_BCH_DN_HC,Ban Chỉ huy Quân sự Hải Châu - Đà Nẵng,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
898,BQP_BCH_DN_TK,Ban Chỉ huy Quân sự Thanh Khê - Đà Nẵng,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
899,BQP_BCH_DN_NHS,Ban Chỉ huy Quân sự Ngũ Hành Sơn - Đà Nẵng,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
900,BQP_BCH_DN_CL,Ban Chỉ huy Quân sự Cẩm Lệ - Đà Nẵng,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
901,BQP_BCH_HP_HB,Ban Chỉ huy Quân sự Hồng Bàng - Hải Phòng,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
902,BQP_BCH_HP_NG,Ban Chỉ huy Quân sự Ngô Quyền - Hải Phòng,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
903,BQP_BCH_HP_LC,Ban Chỉ huy Quân sự Lê Chân - Hải Phòng,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
904,BQP_BCH_HP_AD,Ban Chỉ huy Quân sự An Dương - Hải Phòng,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
905,BQP_BCH_DNAI_BH,Ban Chỉ huy Quân sự Biên Hòa - Đồng Nai,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
906,BQP_BCH_DNAI_LK,Ban Chỉ huy Quân sự Long Khánh - Đồng Nai,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
907,BQP_BCH_DNAI_LT,Ban Chỉ huy Quân sự Long Thành - Đồng Nai,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
908,BQP_BCH_DNAI_TRB,Ban Chỉ huy Quân sự Trảng Bom - Đồng Nai,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
909,BQP_BCH_BD_TDM,Ban Chỉ huy Quân sự Thủ Dầu Một - Bình Dương,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
910,BQP_BCH_BD_DA,Ban Chỉ huy Quân sự Dĩ An - Bình Dương,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
911,BQP_BCH_BD_TA,Ban Chỉ huy Quân sự Thuận An - Bình Dương,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
912,BQP_BCH_BD_BCT,Ban Chỉ huy Quân sự Bến Cát - Bình Dương,BQP,cap_trung_tieu_doan,dvc_2018,2018-01-01,,v2.0.0,HIGH
913,OTH_BHXH_VN,Bảo hiểm Xã hội Việt Nam,OTHER,tinh_dan_su,catalog_2018,2018-01-01,,v2.0.0,HIGH
914,OTH_TCHQ_VN,Tổng cục Hải quan,OTHER,trung_uong_dan_su,catalog_2018,2018-01-01,,v2.0.0,HIGH
915,OTH_TCT_VN,Tổng cục Thuế,OTHER,trung_uong_dan_su,catalog_2018,2018-01-01,,v2.0.0,HIGH
916,OTH_KBNN_VN,Kho bạc Nhà nước,OTHER,trung_uong_dan_su,catalog_2018,2018-01-01,,v2.0.0,HIGH
917,OTH_TANDTC,Tòa án nhân dân tối cao,OTHER,trung_uong_dan_su,catalog_2018,2018-01-01,,v2.0.0,HIGH
918,OTH_VKSNDTC,Viện kiểm sát nhân dân tối cao,OTHER,trung_uong_dan_su,catalog_2018,2018-01-01,,v2.0.0,MEDIUM
919,OTH_BV_BM,Bệnh viện Bạch Mai,OTHER,benh_vien_dan_su,catalog_2018,2018-01-01,,v2.0.0,MEDIUM
920,OTH_BV_CR,Bệnh viện Chợ Rẫy,OTHER,benh_vien_dan_su,catalog_2018,2018-01-01,,v2.0.0,MEDIUM
921,OTH_BV_K,Bệnh viện K,OTHER,benh_vien_dan_su,catalog_2018,2018-01-01,,v2.0.0,MEDIUM
922,OTH_DH_BKHN,Đại học Bách khoa Hà Nội,OTHER,truong_dan_su,catalog_2018,2018-01-01,,v2.0.0,HIGH
923,OTH_DH_QGHN,Đại học Quốc gia Hà Nội,OTHER,truong_dan_su,catalog_2018,2018-01-01,,v2.0.0,HIGH
924,OTH_DH_QGHCM,Đại học Quốc gia Thành phố Hồ Chí Minh,OTHER,truong_dan_su,catalog_2018,2018-01-01,,v2.0.0,HIGH
925,OTH_UBND_HN,Ủy ban nhân dân Hà Nội,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
926,OTH_BHXH_HN,Bảo hiểm Xã hội Hà Nội,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
927,OTH_SYT_HN,Sở Y tế Hà Nội,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
928,OTH_SGD_HN,Sở Giáo dục và Đào tạo Hà Nội,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
929,OTH_STC_HN,Sở Tài chính Hà Nội,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
930,OTH_STP_HN,Sở Tư pháp Hà Nội,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
931,OTH_SKH_HN,Sở Kế hoạch và Đầu tư Hà Nội,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
932,OTH_SXD_HN,Sở Xây dựng Hà Nội,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
933,OTH_STNMT_HN,Sở Tài nguyên và Môi trường Hà Nội,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
934,OTH_SNV_HN,Sở Nội vụ Hà Nội,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
935,OTH_UBND_HTAY,Ủy ban nhân dân Hà Tây,OTHER,tinh_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
936,OTH_BHXH_HTAY,Bảo hiểm Xã hội Hà Tây,OTHER,tinh_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
937,OTH_SYT_HTAY,Sở Y tế Hà Tây,OTHER,tinh_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
938,OTH_SGD_HTAY,Sở Giáo dục và Đào tạo Hà Tây,OTHER,tinh_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
939,OTH_STC_HTAY,Sở Tài chính Hà Tây,OTHER,tinh_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
940,OTH_STP_HTAY,Sở Tư pháp Hà Tây,OTHER,other_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
941,OTH_SKH_HTAY,Sở Kế hoạch và Đầu tư Hà Tây,OTHER,other_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
942,OTH_SXD_HTAY,Sở Xây dựng Hà Tây,OTHER,other_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
943,OTH_STNMT_HTAY,Sở Tài nguyên và Môi trường Hà Tây,OTHER,truong_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
944,OTH_SNV_HTAY,Sở Nội vụ Hà Tây,OTHER,other_dan_su,legacy_record_dvc,2018-01-01,2008-08-01,v2.0.0,MEDIUM
945,OTH_UBND_HCM,Ủy ban nhân dân Thành phố Hồ Chí Minh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
946,OTH_BHXH_HCM,Bảo hiểm Xã hội Thành phố Hồ Chí Minh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
947,OTH_SYT_HCM,Sở Y tế Thành phố Hồ Chí Minh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
948,OTH_SGD_HCM,Sở Giáo dục và Đào tạo Thành phố Hồ Chí Minh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
949,OTH_STC_HCM,Sở Tài chính Thành phố Hồ Chí Minh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
950,OTH_STP_HCM,Sở Tư pháp Thành phố Hồ Chí Minh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
951,OTH_SKH_HCM,Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
952,OTH_SXD_HCM,Sở Xây dựng Thành phố Hồ Chí Minh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
953,OTH_STNMT_HCM,Sở Tài nguyên và Môi trường Thành phố Hồ Chí Minh,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
954,OTH_SNV_HCM,Sở Nội vụ Thành phố Hồ Chí Minh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
955,OTH_UBND_DN,Ủy ban nhân dân Đà Nẵng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
956,OTH_BHXH_DN,Bảo hiểm Xã hội Đà Nẵng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
957,OTH_SYT_DN,Sở Y tế Đà Nẵng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
958,OTH_SGD_DN,Sở Giáo dục và Đào tạo Đà Nẵng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
959,OTH_STC_DN,Sở Tài chính Đà Nẵng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
960,OTH_STP_DN,Sở Tư pháp Đà Nẵng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
961,OTH_SKH_DN,Sở Kế hoạch và Đầu tư Đà Nẵng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
962,OTH_SXD_DN,Sở Xây dựng Đà Nẵng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
963,OTH_STNMT_DN,Sở Tài nguyên và Môi trường Đà Nẵng,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
964,OTH_SNV_DN,Sở Nội vụ Đà Nẵng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
965,OTH_UBND_HP,Ủy ban nhân dân Hải Phòng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
966,OTH_BHXH_HP,Bảo hiểm Xã hội Hải Phòng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
967,OTH_SYT_HP,Sở Y tế Hải Phòng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
968,OTH_SGD_HP,Sở Giáo dục và Đào tạo Hải Phòng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
969,OTH_STC_HP,Sở Tài chính Hải Phòng,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
970,OTH_STP_HP,Sở Tư pháp Hải Phòng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
971,OTH_SKH_HP,Sở Kế hoạch và Đầu tư Hải Phòng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
972,OTH_SXD_HP,Sở Xây dựng Hải Phòng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
973,OTH_STNMT_HP,Sở Tài nguyên và Môi trường Hải Phòng,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
974,OTH_SNV_HP,Sở Nội vụ Hải Phòng,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
975,OTH_UBND_CT,Ủy ban nhân dân Cần Thơ,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
976,OTH_BHXH_CT,Bảo hiểm Xã hội Cần Thơ,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
977,OTH_SYT_CT,Sở Y tế Cần Thơ,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
978,OTH_SGD_CT,Sở Giáo dục và Đào tạo Cần Thơ,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
979,OTH_STC_CT,Sở Tài chính Cần Thơ,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
980,OTH_STP_CT,Sở Tư pháp Cần Thơ,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
981,OTH_SKH_CT,Sở Kế hoạch và Đầu tư Cần Thơ,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
982,OTH_SXD_CT,Sở Xây dựng Cần Thơ,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
983,OTH_STNMT_CT,Sở Tài nguyên và Môi trường Cần Thơ,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
984,OTH_SNV_CT,Sở Nội vụ Cần Thơ,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
985,OTH_UBND_DNAI,Ủy ban nhân dân Đồng Nai,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
986,OTH_BHXH_DNAI,Bảo hiểm Xã hội Đồng Nai,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
987,OTH_SYT_DNAI,Sở Y tế Đồng Nai,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
988,OTH_SGD_DNAI,Sở Giáo dục và Đào tạo Đồng Nai,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
989,OTH_STC_DNAI,Sở Tài chính Đồng Nai,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
990,OTH_STP_DNAI,Sở Tư pháp Đồng Nai,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
991,OTH_SKH_DNAI,Sở Kế hoạch và Đầu tư Đồng Nai,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
992,OTH_SXD_DNAI,Sở Xây dựng Đồng Nai,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
993,OTH_STNMT_DNAI,Sở Tài nguyên và Môi trường Đồng Nai,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
994,OTH_SNV_DNAI,Sở Nội vụ Đồng Nai,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
995,OTH_UBND_BD,Ủy ban nhân dân Bình Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
996,OTH_BHXH_BD,Bảo hiểm Xã hội Bình Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
997,OTH_SYT_BD,Sở Y tế Bình Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
998,OTH_SGD_BD,Sở Giáo dục và Đào tạo Bình Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
999,OTH_STC_BD,Sở Tài chính Bình Dương,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1000,OTH_STP_BD,Sở Tư pháp Bình Dương,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1001,OTH_SKH_BD,Sở Kế hoạch và Đầu tư Bình Dương,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1002,OTH_SXD_BD,Sở Xây dựng Bình Dương,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1003,OTH_STNMT_BD,Sở Tài nguyên và Môi trường Bình Dương,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1004,OTH_SNV_BD,Sở Nội vụ Bình Dương,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1005,OTH_UBND_VT,Ủy ban nhân dân Bà Rịa - Vũng Tàu,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1006,OTH_BHXH_VT,Bảo hiểm Xã hội Bà Rịa - Vũng Tàu,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1007,OTH_SYT_VT,Sở Y tế Bà Rịa - Vũng Tàu,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1008,OTH_SGD_VT,Sở Giáo dục và Đào tạo Bà Rịa - Vũng Tàu,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1009,OTH_STC_VT,Sở Tài chính Bà Rịa - Vũng Tàu,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1010,OTH_STP_VT,Sở Tư pháp Bà Rịa - Vũng Tàu,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1011,OTH_SKH_VT,Sở Kế hoạch và Đầu tư Bà Rịa - Vũng Tàu,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1012,OTH_SXD_VT,Sở Xây dựng Bà Rịa - Vũng Tàu,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1013,OTH_STNMT_VT,Sở Tài nguyên và Môi trường Bà Rịa - Vũng Tàu,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1014,OTH_SNV_VT,Sở Nội vụ Bà Rịa - Vũng Tàu,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1015,OTH_UBND_TNI,Ủy ban nhân dân Tây Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1016,OTH_BHXH_TNI,Bảo hiểm Xã hội Tây Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1017,OTH_SYT_TNI,Sở Y tế Tây Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1018,OTH_SGD_TNI,Sở Giáo dục và Đào tạo Tây Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1019,OTH_STC_TNI,Sở Tài chính Tây Ninh,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1020,OTH_STP_TNI,Sở Tư pháp Tây Ninh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1021,OTH_SKH_TNI,Sở Kế hoạch và Đầu tư Tây Ninh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1022,OTH_SXD_TNI,Sở Xây dựng Tây Ninh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1023,OTH_STNMT_TNI,Sở Tài nguyên và Môi trường Tây Ninh,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1024,OTH_SNV_TNI,Sở Nội vụ Tây Ninh,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1025,OTH_UBND_BPC,Ủy ban nhân dân Bình Phước,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1026,OTH_BHXH_BPC,Bảo hiểm Xã hội Bình Phước,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1027,OTH_SYT_BPC,Sở Y tế Bình Phước,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1028,OTH_SGD_BPC,Sở Giáo dục và Đào tạo Bình Phước,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1029,OTH_STC_BPC,Sở Tài chính Bình Phước,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1030,OTH_STP_BPC,Sở Tư pháp Bình Phước,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1031,OTH_SKH_BPC,Sở Kế hoạch và Đầu tư Bình Phước,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1032,OTH_SXD_BPC,Sở Xây dựng Bình Phước,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1033,OTH_STNMT_BPC,Sở Tài nguyên và Môi trường Bình Phước,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1034,OTH_SNV_BPC,Sở Nội vụ Bình Phước,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1035,OTH_UBND_AGI,Ủy ban nhân dân An Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1036,OTH_BHXH_AGI,Bảo hiểm Xã hội An Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1037,OTH_SYT_AGI,Sở Y tế An Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1038,OTH_SGD_AGI,Sở Giáo dục và Đào tạo An Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1039,OTH_STC_AGI,Sở Tài chính An Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1040,OTH_STP_AGI,Sở Tư pháp An Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1041,OTH_SKH_AGI,Sở Kế hoạch và Đầu tư An Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1042,OTH_SXD_AGI,Sở Xây dựng An Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1043,OTH_STNMT_AGI,Sở Tài nguyên và Môi trường An Giang,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1044,OTH_SNV_AGI,Sở Nội vụ An Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1045,OTH_UBND_KGI,Ủy ban nhân dân Kiên Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1046,OTH_BHXH_KGI,Bảo hiểm Xã hội Kiên Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1047,OTH_SYT_KGI,Sở Y tế Kiên Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1048,OTH_SGD_KGI,Sở Giáo dục và Đào tạo Kiên Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1049,OTH_STC_KGI,Sở Tài chính Kiên Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1050,OTH_STP_KGI,Sở Tư pháp Kiên Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1051,OTH_SKH_KGI,Sở Kế hoạch và Đầu tư Kiên Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1052,OTH_SXD_KGI,Sở Xây dựng Kiên Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1053,OTH_STNMT_KGI,Sở Tài nguyên và Môi trường Kiên Giang,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1054,OTH_SNV_KGI,Sở Nội vụ Kiên Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1055,OTH_UBND_CM,Ủy ban nhân dân Cà Mau,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1056,OTH_BHXH_CM,Bảo hiểm Xã hội Cà Mau,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1057,OTH_SYT_CM,Sở Y tế Cà Mau,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1058,OTH_SGD_CM,Sở Giáo dục và Đào tạo Cà Mau,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1059,OTH_STC_CM,Sở Tài chính Cà Mau,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1060,OTH_STP_CM,Sở Tư pháp Cà Mau,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1061,OTH_SKH_CM,Sở Kế hoạch và Đầu tư Cà Mau,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1062,OTH_SXD_CM,Sở Xây dựng Cà Mau,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1063,OTH_STNMT_CM,Sở Tài nguyên và Môi trường Cà Mau,OTHER,truong_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1064,OTH_SNV_CM,Sở Nội vụ Cà Mau,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1065,OTH_UBND_HAG,Ủy ban nhân dân Hậu Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1066,OTH_BHXH_HAG,Bảo hiểm Xã hội Hậu Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1067,OTH_SYT_HAG,Sở Y tế Hậu Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1068,OTH_SGD_HAG,Sở Giáo dục và Đào tạo Hậu Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1069,OTH_STC_HAG,Sở Tài chính Hậu Giang,OTHER,tinh_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1070,OTH_STP_HAG,Sở Tư pháp Hậu Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
1071,OTH_SKH_HAG,Sở Kế hoạch và Đầu tư Hậu Giang,OTHER,other_dan_su,dvc_2018,2018-01-01,,v2.0.0,HIGH
