unit_code,canonical_name,organization_type,unit_level,year_start,year_end,source_ref,source_url,source_type,code_source,crawled_at,crawl_version,unit_name_raw,unit_code_raw,dedup_key,qa_label,qa_annotator,qa_confidence,qa_note,qa_date,dataset_name,export_date
OTH_SGTVT_LA,Sở Giao thông vận tải Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Giao thông vận tải Long An,OTH_SGTVT_LA,so giao thong van tai long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SCT_LA,Sở Công Thương Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Công Thương Long An,OTH_SCT_LA,so cong thuong long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SNNPTNT_LA,Sở Nông nghiệp và Phát triển nông thôn Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Nông nghiệp và Phát triển nông thôn Long An,OTH_SNNPTNT_LA,so nong nghiep va phat trien nong thon long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SLĐTBXH_LA,Sở Lao động - Thương binh và Xã hội Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Lao động - Thương binh và Xã hội Long An,OTH_SLĐTBXH_LA,so lao ong thuong binh va xa hoi long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SVHTTDL_LA,Sở Văn hóa Thể thao và Du lịch Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Văn hóa Thể thao và Du lịch Long An,OTH_SVHTTDL_LA,so van hoa the thao va du lich long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STTTT_LA,Sở Thông tin và Truyền thông Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Thông tin và Truyền thông Long An,OTH_STTTT_LA,so thong tin va truyen thong long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SKHCN_LA,Sở Khoa học và Công nghệ Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Khoa học và Công nghệ Long An,OTH_SKHCN_LA,so khoa hoc va cong nghe long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_UBND_DLA,Ủy ban nhân dân Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Ủy ban nhân dân Đắk Lắk,OTH_UBND_DLA,uy ban nhan dan ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_BHXH_DLA,Bảo hiểm Xã hội Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Bảo hiểm Xã hội Đắk Lắk,OTH_BHXH_DLA,bao hiem xa hoi ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SYT_DLA,Sở Y tế Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Y tế Đắk Lắk,OTH_SYT_DLA,so y te ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SGD_DLA,Sở Giáo dục và Đào tạo Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Giáo dục và Đào tạo Đắk Lắk,OTH_SGD_DLA,so giao duc va ao tao ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STC_DLA,Sở Tài chính Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tài chính Đắk Lắk,OTH_STC_DLA,so tai chinh ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STP_DLA,Sở Tư pháp Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tư pháp Đắk Lắk,OTH_STP_DLA,so tu phap ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SKH_DLA,Sở Kế hoạch và Đầu tư Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Kế hoạch và Đầu tư Đắk Lắk,OTH_SKH_DLA,so ke hoach va au tu ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SXD_DLA,Sở Xây dựng Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Xây dựng Đắk Lắk,OTH_SXD_DLA,so xay dung ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STNMT_DLA,Sở Tài nguyên và Môi trường Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tài nguyên và Môi trường Đắk Lắk,OTH_STNMT_DLA,so tai nguyen va moi truong ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SNV_DLA,Sở Nội vụ Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Nội vụ Đắk Lắk,OTH_SNV_DLA,so noi vu ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SGTVT_DLA,Sở Giao thông vận tải Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Giao thông vận tải Đắk Lắk,OTH_SGTVT_DLA,so giao thong van tai ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SCT_DLA,Sở Công Thương Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Công Thương Đắk Lắk,OTH_SCT_DLA,so cong thuong ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SNNPTNT_DLA,Sở Nông nghiệp và Phát triển nông thôn Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Nông nghiệp và Phát triển nông thôn Đắk Lắk,OTH_SNNPTNT_DLA,so nong nghiep va phat trien nong thon ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SLĐTBXH_DLA,Sở Lao động - Thương binh và Xã hội Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Lao động - Thương binh và Xã hội Đắk Lắk,OTH_SLĐTBXH_DLA,so lao ong thuong binh va xa hoi ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SVHTTDL_DLA,Sở Văn hóa Thể thao và Du lịch Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Văn hóa Thể thao và Du lịch Đắk Lắk,OTH_SVHTTDL_DLA,so van hoa the thao va du lich ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STTTT_DLA,Sở Thông tin và Truyền thông Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Thông tin và Truyền thông Đắk Lắk,OTH_STTTT_DLA,so thong tin va truyen thong ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SKHCN_DLA,Sở Khoa học và Công nghệ Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Khoa học và Công nghệ Đắk Lắk,OTH_SKHCN_DLA,so khoa hoc va cong nghe ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_UBND_GLA,Ủy ban nhân dân Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Ủy ban nhân dân Gia Lai,OTH_UBND_GLA,uy ban nhan dan gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_BHXH_GLA,Bảo hiểm Xã hội Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Bảo hiểm Xã hội Gia Lai,OTH_BHXH_GLA,bao hiem xa hoi gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SYT_GLA,Sở Y tế Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Y tế Gia Lai,OTH_SYT_GLA,so y te gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SGD_GLA,Sở Giáo dục và Đào tạo Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Giáo dục và Đào tạo Gia Lai,OTH_SGD_GLA,so giao duc va ao tao gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STC_GLA,Sở Tài chính Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tài chính Gia Lai,OTH_STC_GLA,so tai chinh gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STP_GLA,Sở Tư pháp Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tư pháp Gia Lai,OTH_STP_GLA,so tu phap gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SKH_GLA,Sở Kế hoạch và Đầu tư Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Kế hoạch và Đầu tư Gia Lai,OTH_SKH_GLA,so ke hoach va au tu gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SXD_GLA,Sở Xây dựng Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Xây dựng Gia Lai,OTH_SXD_GLA,so xay dung gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STNMT_GLA,Sở Tài nguyên và Môi trường Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tài nguyên và Môi trường Gia Lai,OTH_STNMT_GLA,so tai nguyen va moi truong gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SNV_GLA,Sở Nội vụ Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Nội vụ Gia Lai,OTH_SNV_GLA,so noi vu gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SGTVT_GLA,Sở Giao thông vận tải Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Giao thông vận tải Gia Lai,OTH_SGTVT_GLA,so giao thong van tai gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SCT_GLA,Sở Công Thương Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Công Thương Gia Lai,OTH_SCT_GLA,so cong thuong gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SNNPTNT_GLA,Sở Nông nghiệp và Phát triển nông thôn Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Nông nghiệp và Phát triển nông thôn Gia Lai,OTH_SNNPTNT_GLA,so nong nghiep va phat trien nong thon gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SLĐTBXH_GLA,Sở Lao động - Thương binh và Xã hội Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Lao động - Thương binh và Xã hội Gia Lai,OTH_SLĐTBXH_GLA,so lao ong thuong binh va xa hoi gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SVHTTDL_GLA,Sở Văn hóa Thể thao và Du lịch Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Văn hóa Thể thao và Du lịch Gia Lai,OTH_SVHTTDL_GLA,so van hoa the thao va du lich gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STTTT_GLA,Sở Thông tin và Truyền thông Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Thông tin và Truyền thông Gia Lai,OTH_STTTT_GLA,so thong tin va truyen thong gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SKHCN_GLA,Sở Khoa học và Công nghệ Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Khoa học và Công nghệ Gia Lai,OTH_SKHCN_GLA,so khoa hoc va cong nghe gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_UBND_LD,Ủy ban nhân dân Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Ủy ban nhân dân Lâm Đồng,OTH_UBND_LD,uy ban nhan dan lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_BHXH_LD,Bảo hiểm Xã hội Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Bảo hiểm Xã hội Lâm Đồng,OTH_BHXH_LD,bao hiem xa hoi lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SYT_LD,Sở Y tế Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Y tế Lâm Đồng,OTH_SYT_LD,so y te lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SGD_LD,Sở Giáo dục và Đào tạo Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Giáo dục và Đào tạo Lâm Đồng,OTH_SGD_LD,so giao duc va ao tao lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STC_LD,Sở Tài chính Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tài chính Lâm Đồng,OTH_STC_LD,so tai chinh lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STP_LD,Sở Tư pháp Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tư pháp Lâm Đồng,OTH_STP_LD,so tu phap lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SKH_LD,Sở Kế hoạch và Đầu tư Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Kế hoạch và Đầu tư Lâm Đồng,OTH_SKH_LD,so ke hoach va au tu lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SXD_LD,Sở Xây dựng Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Xây dựng Lâm Đồng,OTH_SXD_LD,so xay dung lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_STNMT_LD,Sở Tài nguyên và Môi trường Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Tài nguyên và Môi trường Lâm Đồng,OTH_STNMT_LD,so tai nguyen va moi truong lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SNV_LD,Sở Nội vụ Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Nội vụ Lâm Đồng,OTH_SNV_LD,so noi vu lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SGTVT_LD,Sở Giao thông vận tải Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Giao thông vận tải Lâm Đồng,OTH_SGTVT_LD,so giao thong van tai lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SCT_LD,Sở Công Thương Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Công Thương Lâm Đồng,OTH_SCT_LD,so cong thuong lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_SNNPTNT_LD,Sở Nông nghiệp và Phát triển nông thôn Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Sở Nông nghiệp và Phát triển nông thôn Lâm Đồng,OTH_SNNPTNT_LD,so nong nghiep va phat trien nong thon lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
